transcript_id	cluster
ENSMUST00000140001.1	6
ENSMUST00000140037.7	4
ENSMUST00000140039.1	4
ENSMUST00000140076.1	7
ENSMUST00000140083.1	4
ENSMUST00000140097.1	5
ENSMUST00000140099.1	6
ENSMUST00000140155.1	6
ENSMUST00000140213.1	4
ENSMUST00000140242.7	7
ENSMUST00000140254.7	1
ENSMUST00000140291.1	5
ENSMUST00000140310.7	5
ENSMUST00000140477.1	1
ENSMUST00000140511.1	4
ENSMUST00000140515.1	6
ENSMUST00000140527.1	5
ENSMUST00000140545.1	4
ENSMUST00000140596.1	5
ENSMUST00000140597.7	7
ENSMUST00000140622.7	2
ENSMUST00000140638.1	7
ENSMUST00000140640.1	4
ENSMUST00000140659.1	5
ENSMUST00000140682.7	7
ENSMUST00000140685.2	3
ENSMUST00000140687.1	3
ENSMUST00000140708.1	5
ENSMUST00000140714.1	4
ENSMUST00000140775.1	4
ENSMUST00000140811.1	7
ENSMUST00000140885.7	1
ENSMUST00000140898.7	4
ENSMUST00000140920.1	7
ENSMUST00000140984.1	5
ENSMUST00000141012.1	4
ENSMUST00000141013.7	4
ENSMUST00000141049.1	6
ENSMUST00000141090.7	5
ENSMUST00000141138.7	2
ENSMUST00000141170.1	7
ENSMUST00000141220.7	1
ENSMUST00000141236.1	4
ENSMUST00000141352.1	1
ENSMUST00000141404.2	4
ENSMUST00000141434.1	1
ENSMUST00000141447.1	2
ENSMUST00000141462.7	6
ENSMUST00000141467.7	7
ENSMUST00000141530.1	1
ENSMUST00000141535.7	5
ENSMUST00000141623.7	4
ENSMUST00000141628.7	7
ENSMUST00000141754.1	4
ENSMUST00000141782.1	1
ENSMUST00000141799.1	1
ENSMUST00000141800.1	2
ENSMUST00000141840.1	1
ENSMUST00000141851.1	2
ENSMUST00000141860.1	6
ENSMUST00000141872.1	6
ENSMUST00000141873.1	4
ENSMUST00000141881.1	5
ENSMUST00000141903.3	6
ENSMUST00000141954.1	1
ENSMUST00000141996.1	2
ENSMUST00000142002.1	5
ENSMUST00000142029.1	3
ENSMUST00000142103.7	4
ENSMUST00000142142.7	7
ENSMUST00000142192.1	4
ENSMUST00000142200.1	5
ENSMUST00000142258.2	1
ENSMUST00000142271.1	4
ENSMUST00000142318.1	4
ENSMUST00000142356.2	2
ENSMUST00000142361.7	4
ENSMUST00000142387.1	2
ENSMUST00000142421.7	5
ENSMUST00000142424.1	6
ENSMUST00000142583.1	1
ENSMUST00000142592.1	6
ENSMUST00000142604.1	3
ENSMUST00000142605.7	6
ENSMUST00000142643.1	6
ENSMUST00000142729.2	5
ENSMUST00000142739.7	6
ENSMUST00000142765.1	4
ENSMUST00000142794.1	6
ENSMUST00000142831.1	7
ENSMUST00000142909.1	4
ENSMUST00000142915.2	4
ENSMUST00000142930.1	7
ENSMUST00000142947.1	6
ENSMUST00000142960.8	1
ENSMUST00000142997.7	7
ENSMUST00000143007.1	4
ENSMUST00000143107.1	6
ENSMUST00000143111.7	7
ENSMUST00000143121.1	1
ENSMUST00000143168.7	5
ENSMUST00000143170.8	6
ENSMUST00000143178.1	4
ENSMUST00000143190.1	1
ENSMUST00000143223.1	7
ENSMUST00000143265.1	1
ENSMUST00000143301.1	5
ENSMUST00000143349.7	6
ENSMUST00000143379.1	4
ENSMUST00000143402.2	6
ENSMUST00000143509.7	1
ENSMUST00000143545.1	7
ENSMUST00000143570.1	6
ENSMUST00000143573.7	6
ENSMUST00000143587.1	5
ENSMUST00000143716.7	5
ENSMUST00000143780.7	4
ENSMUST00000143798.1	4
ENSMUST00000143954.1	7
ENSMUST00000143991.2	4
ENSMUST00000144053.1	2
ENSMUST00000144068.7	4
ENSMUST00000144070.2	6
ENSMUST00000144075.1	4
ENSMUST00000144166.7	6
ENSMUST00000144188.1	2
ENSMUST00000144238.1	5
ENSMUST00000144239.1	4
ENSMUST00000144265.5	4
ENSMUST00000144270.7	1
ENSMUST00000144326.2	4
ENSMUST00000144390.7	6
ENSMUST00000144395.1	4
ENSMUST00000144400.7	7
ENSMUST00000144429.7	1
ENSMUST00000144434.1	7
ENSMUST00000144443.1	4
ENSMUST00000144483.1	4
ENSMUST00000144516.7	2
ENSMUST00000144523.7	7
ENSMUST00000144574.7	4
ENSMUST00000144630.1	6
ENSMUST00000144667.1	4
ENSMUST00000144699.7	2
ENSMUST00000144705.7	5
ENSMUST00000144775.1	6
ENSMUST00000144779.1	4
ENSMUST00000144848.1	6
ENSMUST00000144859.3	4
ENSMUST00000144864.7	4
ENSMUST00000144888.1	1
ENSMUST00000144909.7	2
ENSMUST00000144923.1	5
ENSMUST00000144966.1	4
ENSMUST00000144992.1	5
ENSMUST00000145010.7	1
ENSMUST00000145051.1	5
ENSMUST00000145093.1	5
ENSMUST00000145130.7	2
ENSMUST00000145179.7	1
ENSMUST00000145201.1	4
ENSMUST00000145205.1	6
ENSMUST00000145230.7	7
ENSMUST00000145240.7	1
ENSMUST00000145255.1	5
ENSMUST00000145271.1	6
ENSMUST00000145289.1	5
ENSMUST00000145295.1	1
ENSMUST00000145335.2	5
ENSMUST00000145353.7	1
ENSMUST00000145368.7	4
ENSMUST00000145456.1	1
ENSMUST00000145466.1	4
ENSMUST00000145567.7	4
ENSMUST00000145572.2	6
ENSMUST00000145664.8	2
ENSMUST00000145670.1	2
ENSMUST00000145671.1	7
ENSMUST00000145709.7	4
ENSMUST00000145716.1	4
ENSMUST00000145731.7	2
ENSMUST00000145793.1	4
ENSMUST00000145844.2	5
ENSMUST00000145859.2	5
ENSMUST00000145896.2	4
ENSMUST00000145911.3	5
ENSMUST00000145913.1	4
ENSMUST00000145935.5	4
ENSMUST00000145965.1	3
ENSMUST00000145968.2	7
ENSMUST00000145992.1	4
ENSMUST00000145997.1	7
ENSMUST00000146004.1	7
ENSMUST00000146010.2	5
ENSMUST00000146025.1	1
ENSMUST00000146074.7	7
ENSMUST00000146103.1	3
ENSMUST00000146120.1	5
ENSMUST00000146131.1	5
ENSMUST00000146183.1	6
ENSMUST00000146200.7	7
ENSMUST00000146226.1	1
ENSMUST00000146297.7	4
ENSMUST00000146298.1	4
ENSMUST00000146310.1	4
ENSMUST00000146347.1	7
ENSMUST00000146362.1	6
ENSMUST00000146429.1	4
ENSMUST00000146444.7	1
ENSMUST00000146514.7	4
ENSMUST00000146520.4	7
ENSMUST00000146530.1	7
ENSMUST00000146572.7	2
ENSMUST00000146577.7	6
ENSMUST00000146584.1	6
ENSMUST00000146631.1	6
ENSMUST00000146671.7	6
ENSMUST00000146698.1	4
ENSMUST00000146759.1	5
ENSMUST00000146770.7	6
ENSMUST00000146785.7	2
ENSMUST00000146791.1	6
ENSMUST00000146795.1	4
ENSMUST00000146840.1	6
ENSMUST00000146888.1	4
ENSMUST00000146897.1	4
ENSMUST00000146927.1	5
ENSMUST00000146945.1	6
ENSMUST00000146979.1	7
ENSMUST00000146999.1	1
ENSMUST00000147009.1	2
ENSMUST00000147028.2	4
ENSMUST00000147030.1	5
ENSMUST00000147078.1	2
ENSMUST00000147265.7	5
ENSMUST00000147311.1	2
ENSMUST00000147330.7	1
ENSMUST00000147373.1	5
ENSMUST00000147380.1	7
ENSMUST00000147559.7	6
ENSMUST00000147590.1	5
ENSMUST00000147625.1	5
ENSMUST00000147635.1	1
ENSMUST00000147636.7	1
ENSMUST00000147645.1	5
ENSMUST00000147692.1	7
ENSMUST00000147705.1	7
ENSMUST00000147708.7	5
ENSMUST00000147714.7	4
ENSMUST00000147723.1	1
ENSMUST00000147724.7	6
ENSMUST00000147750.1	3
ENSMUST00000147751.1	2
ENSMUST00000147782.1	6
ENSMUST00000147825.7	4
ENSMUST00000147859.1	7
ENSMUST00000147881.7	1
ENSMUST00000147911.1	4
ENSMUST00000147928.7	7
ENSMUST00000147950.7	4
ENSMUST00000147954.1	2
ENSMUST00000147974.7	6
ENSMUST00000148003.7	5
ENSMUST00000148085.7	5
ENSMUST00000148125.1	6
ENSMUST00000148140.1	5
ENSMUST00000148182.1	7
ENSMUST00000148202.1	5
ENSMUST00000148248.2	6
ENSMUST00000148254.1	7
ENSMUST00000148282.1	2
ENSMUST00000148283.1	2
ENSMUST00000148312.1	5
ENSMUST00000148337.1	2
ENSMUST00000148338.7	4
ENSMUST00000148343.7	1
ENSMUST00000148349.1	5
ENSMUST00000148351.7	4
ENSMUST00000148354.1	2
ENSMUST00000148403.1	1
ENSMUST00000148442.7	5
ENSMUST00000148479.1	1
ENSMUST00000148547.1	1
ENSMUST00000148549.1	5
ENSMUST00000148553.1	6
ENSMUST00000148580.1	2
ENSMUST00000148594.7	5
ENSMUST00000148612.1	6
ENSMUST00000148640.7	4
ENSMUST00000148714.1	6
ENSMUST00000148794.7	5
ENSMUST00000148809.1	7
ENSMUST00000148818.1	4
ENSMUST00000148895.8	6
ENSMUST00000148927.1	5
ENSMUST00000148933.7	7
ENSMUST00000148942.7	4
ENSMUST00000148973.7	2
ENSMUST00000148978.7	1
ENSMUST00000149002.1	2
ENSMUST00000149003.1	4
ENSMUST00000149021.2	2
ENSMUST00000149061.1	5
ENSMUST00000149071.1	7
ENSMUST00000149086.1	2
ENSMUST00000149143.7	5
ENSMUST00000149155.1	6
ENSMUST00000149159.2	4
ENSMUST00000149175.1	6
ENSMUST00000149210.1	6
ENSMUST00000149328.7	5
ENSMUST00000149393.1	4
ENSMUST00000149427.7	2
ENSMUST00000149513.1	4
ENSMUST00000149566.1	6
ENSMUST00000149588.7	5
ENSMUST00000149615.7	4
ENSMUST00000149623.7	4
ENSMUST00000149639.1	6
ENSMUST00000149703.2	5
ENSMUST00000149734.1	4
ENSMUST00000149749.2	4
ENSMUST00000149777.7	5
ENSMUST00000149796.1	1
ENSMUST00000149808.1	3
ENSMUST00000149868.7	1
ENSMUST00000149878.7	7
ENSMUST00000149882.1	1
ENSMUST00000149921.1	4
ENSMUST00000149967.7	4
ENSMUST00000149983.3	7
ENSMUST00000149989.1	4
ENSMUST00000149999.7	1
ENSMUST00000150049.7	4
ENSMUST00000150061.1	5
ENSMUST00000150100.7	7
ENSMUST00000150108.7	6
ENSMUST00000150117.1	5
ENSMUST00000150133.1	4
ENSMUST00000150157.1	6
ENSMUST00000150161.7	1
ENSMUST00000150168.7	6
ENSMUST00000150290.7	2
ENSMUST00000150298.1	4
ENSMUST00000150350.7	6
ENSMUST00000150387.7	5
ENSMUST00000150458.1	2
ENSMUST00000150469.1	6
ENSMUST00000150529.1	6
ENSMUST00000150575.1	2
ENSMUST00000150588.1	4
ENSMUST00000150622.7	6
ENSMUST00000150630.2	7
ENSMUST00000150661.1	4
ENSMUST00000150714.1	5
ENSMUST00000150742.1	2
ENSMUST00000150815.5	4
ENSMUST00000150875.1	4
ENSMUST00000150900.7	1
ENSMUST00000150905.1	4
ENSMUST00000150955.1	3
ENSMUST00000150960.1	7
ENSMUST00000150968.7	4
ENSMUST00000150970.7	4
ENSMUST00000151014.1	4
ENSMUST00000151068.7	1
ENSMUST00000151120.7	1
ENSMUST00000151129.7	5
ENSMUST00000151137.7	2
ENSMUST00000151174.7	1
ENSMUST00000151189.1	4
ENSMUST00000151221.7	3
ENSMUST00000151242.7	6
ENSMUST00000151263.2	5
ENSMUST00000151268.1	1
ENSMUST00000151278.7	6
ENSMUST00000151287.7	4
ENSMUST00000151293.1	4
ENSMUST00000151302.1	7
ENSMUST00000151319.7	7
ENSMUST00000151339.1	4
ENSMUST00000151346.7	5
ENSMUST00000151358.7	2
ENSMUST00000151359.1	1
ENSMUST00000151377.1	4
ENSMUST00000151385.1	5
ENSMUST00000151446.1	7
ENSMUST00000151492.1	7
ENSMUST00000151562.1	2
ENSMUST00000151578.1	6
ENSMUST00000151586.1	6
ENSMUST00000151607.1	4
ENSMUST00000151613.1	7
ENSMUST00000151635.1	6
ENSMUST00000151642.7	1
ENSMUST00000151689.7	4
ENSMUST00000151694.1	4
ENSMUST00000151698.7	6
ENSMUST00000151711.1	6
ENSMUST00000151715.1	7
ENSMUST00000151722.7	7
ENSMUST00000151732.1	6
ENSMUST00000151741.1	5
ENSMUST00000151766.1	4
ENSMUST00000151790.1	6
ENSMUST00000151854.1	6
ENSMUST00000151894.7	2
ENSMUST00000151928.7	7
ENSMUST00000152028.1	4
ENSMUST00000152056.1	6
ENSMUST00000152057.1	1
ENSMUST00000152060.7	6
ENSMUST00000152076.7	5
ENSMUST00000152080.7	1
ENSMUST00000152150.7	1
ENSMUST00000152338.1	7
ENSMUST00000152393.1	6
ENSMUST00000152398.1	5
ENSMUST00000152404.1	7
ENSMUST00000152441.1	5
ENSMUST00000152450.1	4
ENSMUST00000152458.1	6
ENSMUST00000152505.1	6
ENSMUST00000152589.1	5
ENSMUST00000152590.1	5
ENSMUST00000152608.7	6
ENSMUST00000152613.1	5
ENSMUST00000152701.1	6
ENSMUST00000152704.7	6
ENSMUST00000152706.1	4
ENSMUST00000152778.1	4
ENSMUST00000152889.8	2
ENSMUST00000152896.7	4
ENSMUST00000152918.7	6
ENSMUST00000153033.1	6
ENSMUST00000153053.1	4
ENSMUST00000153056.7	1
ENSMUST00000153058.7	5
ENSMUST00000153065.7	5
ENSMUST00000153100.7	7
ENSMUST00000153101.6	4
ENSMUST00000153112.1	2
ENSMUST00000153199.1	1
ENSMUST00000153203.1	5
ENSMUST00000153227.1	7
ENSMUST00000153290.7	4
ENSMUST00000153291.1	2
ENSMUST00000153313.8	4
ENSMUST00000153353.8	2
ENSMUST00000153442.7	2
ENSMUST00000153507.1	6
ENSMUST00000153516.7	2
ENSMUST00000153524.1	4
ENSMUST00000153531.1	1
ENSMUST00000153581.1	1
ENSMUST00000153609.7	6
ENSMUST00000153623.1	4
ENSMUST00000153633.1	4
ENSMUST00000153640.2	4
ENSMUST00000153641.7	4
ENSMUST00000153655.7	2
ENSMUST00000153658.1	1
ENSMUST00000153664.1	4
ENSMUST00000153689.1	5
ENSMUST00000153727.2	5
ENSMUST00000153817.7	6
ENSMUST00000153824.7	6
ENSMUST00000153830.7	4
ENSMUST00000153844.7	6
ENSMUST00000153847.1	6
ENSMUST00000153851.7	1
ENSMUST00000153928.1	6
ENSMUST00000153941.7	4
ENSMUST00000153996.1	4
ENSMUST00000154005.1	4
ENSMUST00000154007.7	4
ENSMUST00000154039.1	6
ENSMUST00000154154.1	5
ENSMUST00000154161.2	1
ENSMUST00000154207.7	6
ENSMUST00000154241.7	4
ENSMUST00000154260.1	4
ENSMUST00000154279.2	2
ENSMUST00000154306.1	4
ENSMUST00000154308.1	7
ENSMUST00000154340.7	6
ENSMUST00000154372.8	2
ENSMUST00000154381.1	4
ENSMUST00000154403.7	4
ENSMUST00000154422.1	5
ENSMUST00000154468.7	4
ENSMUST00000154494.7	1
ENSMUST00000154572.1	2
ENSMUST00000154620.1	4
ENSMUST00000154626.7	1
ENSMUST00000154649.7	4
ENSMUST00000154651.1	4
ENSMUST00000154677.7	4
ENSMUST00000154688.1	6
ENSMUST00000154745.7	6
ENSMUST00000154768.1	5
ENSMUST00000154774.1	4
ENSMUST00000154777.1	6
ENSMUST00000154811.7	6
ENSMUST00000154837.7	4
ENSMUST00000154841.7	7
ENSMUST00000154855.1	7
ENSMUST00000154956.2	7
ENSMUST00000154961.1	6
ENSMUST00000155008.1	6
ENSMUST00000155116.1	4
ENSMUST00000155118.1	4
ENSMUST00000155152.7	6
ENSMUST00000155203.1	4
ENSMUST00000155205.1	5
ENSMUST00000155256.7	6
ENSMUST00000155285.7	4
ENSMUST00000155291.7	2
ENSMUST00000155325.1	7
ENSMUST00000155340.1	4
ENSMUST00000155370.1	4
ENSMUST00000155371.1	7
ENSMUST00000155377.1	6
ENSMUST00000155398.7	5
ENSMUST00000155452.7	5
ENSMUST00000155464.7	4
ENSMUST00000155465.1	2
ENSMUST00000155479.1	5
ENSMUST00000155480.7	2
ENSMUST00000155509.1	6
ENSMUST00000155587.7	4
ENSMUST00000155595.1	4
ENSMUST00000155605.1	5
ENSMUST00000155609.1	4
ENSMUST00000155672.7	2
ENSMUST00000155702.7	6
ENSMUST00000155707.2	1
ENSMUST00000155712.8	5
ENSMUST00000155725.1	4
ENSMUST00000155727.1	1
ENSMUST00000155742.1	4
ENSMUST00000155750.1	5
ENSMUST00000155769.7	7
ENSMUST00000155798.1	5
ENSMUST00000155805.1	7
ENSMUST00000155843.1	4
ENSMUST00000155880.7	4
ENSMUST00000155941.7	7
ENSMUST00000155973.1	7
ENSMUST00000155996.8	2
ENSMUST00000156007.7	7
ENSMUST00000156036.7	2
ENSMUST00000156057.1	6
ENSMUST00000156145.6	5
ENSMUST00000156250.1	4
ENSMUST00000156263.1	6
ENSMUST00000156275.1	5
ENSMUST00000156333.7	4
ENSMUST00000156335.7	4
ENSMUST00000156359.1	6
ENSMUST00000156372.7	4
ENSMUST00000156425.1	4
ENSMUST00000156445.1	6
ENSMUST00000156461.1	2
ENSMUST00000156503.1	2
ENSMUST00000156520.7	1
ENSMUST00000156622.1	2
ENSMUST00000156642.7	7
ENSMUST00000156685.1	7
ENSMUST00000156713.7	5
ENSMUST00000156759.1	2
ENSMUST00000156782.1	4
ENSMUST00000156793.1	6
ENSMUST00000156936.1	6
ENSMUST00000156958.1	6
ENSMUST00000156983.2	4
ENSMUST00000156988.1	5
ENSMUST00000157012.2	7
ENSMUST00000157194.1	5
ENSMUST00000157198.1	2
ENSMUST00000157310.1	5
ENSMUST00000157318.1	1
ENSMUST00000157400.1	2
ENSMUST00000157434.1	5
ENSMUST00000157463.1	1
ENSMUST00000157629.1	5
ENSMUST00000157817.1	7
ENSMUST00000158164.1	5
ENSMUST00000158887.3	5
ENSMUST00000158900.1	1
ENSMUST00000158917.1	5
ENSMUST00000159017.1	6
ENSMUST00000159019.1	1
ENSMUST00000159037.1	5
ENSMUST00000159045.1	1
ENSMUST00000159047.1	1
ENSMUST00000159110.7	4
ENSMUST00000159222.1	5
ENSMUST00000159251.1	4
ENSMUST00000159293.7	4
ENSMUST00000159304.7	1
ENSMUST00000159373.1	5
ENSMUST00000159388.7	7
ENSMUST00000159399.7	5
ENSMUST00000159420.1	3
ENSMUST00000159443.1	5
ENSMUST00000159448.7	1
ENSMUST00000159465.1	6
ENSMUST00000159490.7	4
ENSMUST00000159493.1	1
ENSMUST00000159503.1	5
ENSMUST00000159549.1	1
ENSMUST00000159620.8	7
ENSMUST00000159663.7	1
ENSMUST00000159764.1	4
ENSMUST00000159765.1	6
ENSMUST00000159784.7	6
ENSMUST00000159785.1	5
ENSMUST00000159789.1	5
ENSMUST00000159923.1	1
ENSMUST00000160012.1	6
ENSMUST00000160032.1	4
ENSMUST00000160134.7	4
ENSMUST00000160142.1	1
ENSMUST00000160152.7	5
ENSMUST00000160183.1	6
ENSMUST00000160226.7	5
ENSMUST00000160289.8	6
ENSMUST00000160312.1	5
ENSMUST00000160318.1	4
ENSMUST00000160337.1	4
ENSMUST00000160359.1	4
ENSMUST00000160405.7	5
ENSMUST00000160406.1	6
ENSMUST00000160503.3	4
ENSMUST00000160515.1	4
ENSMUST00000160552.1	5
ENSMUST00000160554.1	1
ENSMUST00000160635.7	1
ENSMUST00000160643.7	4
ENSMUST00000160682.7	4
ENSMUST00000160799.1	7
ENSMUST00000160819.1	2
ENSMUST00000160900.1	6
ENSMUST00000160902.7	4
ENSMUST00000160976.1	6
ENSMUST00000160978.2	4
ENSMUST00000160987.7	4
ENSMUST00000160994.7	4
ENSMUST00000161025.1	5
ENSMUST00000161027.7	2
ENSMUST00000161046.8	5
ENSMUST00000161051.7	7
ENSMUST00000161079.1	7
ENSMUST00000161135.7	5
ENSMUST00000161165.1	1
ENSMUST00000161229.7	5
ENSMUST00000161233.7	4
ENSMUST00000161286.7	6
ENSMUST00000161309.7	2
ENSMUST00000161359.7	1
ENSMUST00000161410.7	4
ENSMUST00000161441.1	7
ENSMUST00000161495.1	5
ENSMUST00000161550.1	4
ENSMUST00000161558.1	4
ENSMUST00000161570.1	4
ENSMUST00000161573.7	2
ENSMUST00000161623.7	6
ENSMUST00000161654.1	4
ENSMUST00000161669.1	1
ENSMUST00000161682.1	6
ENSMUST00000161736.1	5
ENSMUST00000161762.2	5
ENSMUST00000161769.7	6
ENSMUST00000161790.1	5
ENSMUST00000161792.7	7
ENSMUST00000161821.3	4
ENSMUST00000161838.7	5
ENSMUST00000161870.2	1
ENSMUST00000161906.1	1
ENSMUST00000161986.1	5
ENSMUST00000162048.7	5
ENSMUST00000162053.7	1
ENSMUST00000162063.7	5
ENSMUST00000162141.1	2
ENSMUST00000162154.1	6
ENSMUST00000162161.1	4
ENSMUST00000162289.7	5
ENSMUST00000162361.1	5
ENSMUST00000162376.1	4
ENSMUST00000162394.1	6
ENSMUST00000162397.2	4
ENSMUST00000162409.7	3
ENSMUST00000162415.7	6
ENSMUST00000162416.1	1
ENSMUST00000162445.8	5
ENSMUST00000162530.1	4
ENSMUST00000162541.7	5
ENSMUST00000162548.1	7
ENSMUST00000162560.7	7
ENSMUST00000162589.1	5
ENSMUST00000162732.1	4
ENSMUST00000162850.1	2
ENSMUST00000162851.7	5
ENSMUST00000162866.6	4
ENSMUST00000162898.1	7
ENSMUST00000162972.1	5
ENSMUST00000162974.1	4
ENSMUST00000163035.1	5
ENSMUST00000163075.7	4
ENSMUST00000163082.1	4
ENSMUST00000163083.1	1
ENSMUST00000163085.7	4
ENSMUST00000163133.1	4
ENSMUST00000163139.7	1
ENSMUST00000163148.2	4
ENSMUST00000163153.7	7
ENSMUST00000163195.1	2
ENSMUST00000163210.1	1
ENSMUST00000163242.1	1
ENSMUST00000163246.7	1
ENSMUST00000163304.1	6
ENSMUST00000163306.1	6
ENSMUST00000163384.1	6
ENSMUST00000163483.1	3
ENSMUST00000163610.7	6
ENSMUST00000163666.2	6
ENSMUST00000163693.1	6
ENSMUST00000163694.2	2
ENSMUST00000163735.1	6
ENSMUST00000163765.1	5
ENSMUST00000163805.1	1
ENSMUST00000163845.3	4
ENSMUST00000163869.1	6
ENSMUST00000163884.7	1
ENSMUST00000163955.1	6
ENSMUST00000163966.7	6
ENSMUST00000164009.1	4
ENSMUST00000164047.1	6
ENSMUST00000164079.7	6
ENSMUST00000164122.1	7
ENSMUST00000164181.1	4
ENSMUST00000164243.1	4
ENSMUST00000164260.7	1
ENSMUST00000164309.1	5
ENSMUST00000164385.7	4
ENSMUST00000164390.1	2
ENSMUST00000164420.1	4
ENSMUST00000164532.1	2
ENSMUST00000164562.1	7
ENSMUST00000164582.3	5
ENSMUST00000164665.1	4
ENSMUST00000164688.1	4
ENSMUST00000164741.1	4
ENSMUST00000164745.7	7
ENSMUST00000164791.7	5
ENSMUST00000164806.5	6
ENSMUST00000164833.1	2
ENSMUST00000164980.7	4
ENSMUST00000165017.1	5
ENSMUST00000165027.7	6
ENSMUST00000165033.1	2
ENSMUST00000165096.8	4
ENSMUST00000165111.7	6
ENSMUST00000165123.7	5
ENSMUST00000165126.8	7
ENSMUST00000165127.7	5
ENSMUST00000165153.7	7
ENSMUST00000165252.1	5
ENSMUST00000165307.7	5
ENSMUST00000165322.1	7
ENSMUST00000165331.7	6
ENSMUST00000165387.1	4
ENSMUST00000165443.2	7
ENSMUST00000165459.1	4
ENSMUST00000165532.1	5
ENSMUST00000165536.7	5
ENSMUST00000165539.1	6
ENSMUST00000165555.7	7
ENSMUST00000165582.1	6
ENSMUST00000165594.2	4
ENSMUST00000165605.2	6
ENSMUST00000165649.2	7
ENSMUST00000165656.1	1
ENSMUST00000165660.1	4
ENSMUST00000165721.7	2
ENSMUST00000165724.7	7
ENSMUST00000165797.1	1
ENSMUST00000165853.1	4
ENSMUST00000165876.7	4
ENSMUST00000165878.1	1
ENSMUST00000166015.1	6
ENSMUST00000166019.1	4
ENSMUST00000166047.1	7
ENSMUST00000166075.7	4
ENSMUST00000166078.8	5
ENSMUST00000166123.7	7
ENSMUST00000166135.7	4
ENSMUST00000166136.1	4
ENSMUST00000166171.7	6
ENSMUST00000166200.7	6
ENSMUST00000166214.7	6
ENSMUST00000166232.2	1
ENSMUST00000166233.1	7
ENSMUST00000166368.1	1
ENSMUST00000166393.1	7
ENSMUST00000166412.1	4
ENSMUST00000166435.1	5
ENSMUST00000166439.7	2
ENSMUST00000166469.7	6
ENSMUST00000166518.7	4
ENSMUST00000166537.7	5
ENSMUST00000166538.1	4
ENSMUST00000166540.7	4
ENSMUST00000166603.1	4
ENSMUST00000166615.1	5
ENSMUST00000166620.1	4
ENSMUST00000166682.8	7
ENSMUST00000166711.7	5
ENSMUST00000166716.7	1
ENSMUST00000166743.7	7
ENSMUST00000166750.7	6
ENSMUST00000166766.1	4
ENSMUST00000166854.1	1
ENSMUST00000166857.1	4
ENSMUST00000166860.1	2
ENSMUST00000166897.1	2
ENSMUST00000166899.2	5
ENSMUST00000167004.1	1
ENSMUST00000167025.1	4
ENSMUST00000167087.1	1
ENSMUST00000167147.1	1
ENSMUST00000167223.1	1
ENSMUST00000167225.1	4
ENSMUST00000167264.7	1
ENSMUST00000167290.7	1
ENSMUST00000167293.1	7
ENSMUST00000167316.7	1
ENSMUST00000167327.1	1
ENSMUST00000167346.1	2
ENSMUST00000167377.2	4
ENSMUST00000167455.7	5
ENSMUST00000167480.1	2
ENSMUST00000167571.7	7
ENSMUST00000167624.1	2
ENSMUST00000167646.8	6
ENSMUST00000167671.1	1
ENSMUST00000167724.1	4
ENSMUST00000167751.1	1
ENSMUST00000167794.1	7
ENSMUST00000167817.7	1
ENSMUST00000167850.2	4
ENSMUST00000167855.7	1
ENSMUST00000167866.1	6
ENSMUST00000167911.1	4
ENSMUST00000167967.3	1
ENSMUST00000167992.7	1
ENSMUST00000168015.7	2
ENSMUST00000168018.1	4
ENSMUST00000168019.1	1
ENSMUST00000168038.7	4
ENSMUST00000168124.1	7
ENSMUST00000168139.7	6
ENSMUST00000168162.4	4
ENSMUST00000168194.1	7
ENSMUST00000168206.7	1
ENSMUST00000168223.1	6
ENSMUST00000168274.1	4
ENSMUST00000168292.1	4
ENSMUST00000168328.1	1
ENSMUST00000168350.7	1
ENSMUST00000168360.1	4
ENSMUST00000168362.1	4
ENSMUST00000168366.1	4
ENSMUST00000168367.7	2
ENSMUST00000168372.1	4
ENSMUST00000168419.1	4
ENSMUST00000168423.7	4
ENSMUST00000168457.2	5
ENSMUST00000168500.7	5
ENSMUST00000168575.1	7
ENSMUST00000168594.7	1
ENSMUST00000168649.7	1
ENSMUST00000168653.1	7
ENSMUST00000168654.1	3
ENSMUST00000168669.7	2
ENSMUST00000168683.1	7
ENSMUST00000168690.7	6
ENSMUST00000168697.3	6
ENSMUST00000168698.1	1
ENSMUST00000168743.7	2
ENSMUST00000168774.7	2
ENSMUST00000168831.7	6
ENSMUST00000168846.1	1
ENSMUST00000168899.1	7
ENSMUST00000168974.8	4
ENSMUST00000169003.7	2
ENSMUST00000169020.7	1
ENSMUST00000169025.3	5
ENSMUST00000169058.7	4
ENSMUST00000169065.1	4
ENSMUST00000169068.7	4
ENSMUST00000169088.7	4
ENSMUST00000169091.1	7
ENSMUST00000169322.1	2
ENSMUST00000169385.1	1
ENSMUST00000169390.7	2
ENSMUST00000169397.7	4
ENSMUST00000169437.8	4
ENSMUST00000169461.1	4
ENSMUST00000169477.2	5
ENSMUST00000169563.1	2
ENSMUST00000169580.1	4
ENSMUST00000169619.1	5
ENSMUST00000169681.1	6
ENSMUST00000169728.1	6
ENSMUST00000169826.1	4
ENSMUST00000169841.1	4
ENSMUST00000169855.1	5
ENSMUST00000169860.7	6
ENSMUST00000169861.7	4
ENSMUST00000169879.7	2
ENSMUST00000169931.7	5
ENSMUST00000169938.7	6
ENSMUST00000170000.2	4
ENSMUST00000170054.8	6
ENSMUST00000170122.3	6
ENSMUST00000170188.7	1
ENSMUST00000170202.8	4
ENSMUST00000170241.7	4
ENSMUST00000170253.7	1
